Track_ID,Artist_ID
1iLv1ieT9BZ3qsti9yTCnG,5lwmRuXgjX8xIwlnauTZIP
1iLv1ieT9BZ3qsti9yTCnG,3TVXtAsR1Inumwj472S9r4
1HyeXXwIDOUi71n5tbm1Ds,4iStsQNh3gpW63LuSjsm95
0uLwWjN1KFO678WNJcZDkw,5lwmRuXgjX8xIwlnauTZIP
6ng21oAjkquAitLmeUb7gj,1E6t0NqjZYOACQYhVaiKMs
0weK7Rpf3QwOPqTBJM4Hau,7EXwl78TqHmZ78cV3sc37C
47BD74Ly7GZ5RNgXdHzTJr,3wNgjfWEAFcgb83bE6jksv
5wQkbR6IVKeAkhfukOyRDb,7EXwl78TqHmZ78cV3sc37C
5Dvg3Wix6Wxos3WUDq0fyF,47bVt95bvBMpmJFWoyhH0C
6CKlQHQIxhWtq7MnEJ6QCz,5lwmRuXgjX8xIwlnauTZIP
6r46lnXFbE9fr2d3KNaGbe,5lwmRuXgjX8xIwlnauTZIP
7vXKZJy7buchKnncu1meOh,1qto4hHid1P71emI6Fd8xi
4EbAftNM732UGLF8gmIIsX,5lwmRuXgjX8xIwlnauTZIP
4EbAftNM732UGLF8gmIIsX,3wxFXeuHQEq4NubZunCIMe
3e0EYINBNcXUNgugxPMqlG,3rs3EOlJ8jyPpdGiQ9Mhub
1YrZktczkzn59XaWXMCYY2,3rs3EOlJ8jyPpdGiQ9Mhub
3mx8WfEOjeUB1a0fpFxQmi,3rs3EOlJ8jyPpdGiQ9Mhub
4iArm5Gbxwhm2yakJVBrY0,3rs3EOlJ8jyPpdGiQ9Mhub
3VVoKRPLAY4TCdufY4KrAD,3rs3EOlJ8jyPpdGiQ9Mhub
6cykHIadFBPC9njGjGjJw0,3rs3EOlJ8jyPpdGiQ9Mhub
34l8zaHSNVJw34NYhlBZpa,3rs3EOlJ8jyPpdGiQ9Mhub
33n3K99dAlAxugbgr4SpwT,3rs3EOlJ8jyPpdGiQ9Mhub
4IqyIBgRBu3Uyg82mHGXJI,3rs3EOlJ8jyPpdGiQ9Mhub
1GXxxdijiv6sOMKDzRNjvj,3rs3EOlJ8jyPpdGiQ9Mhub
6twO6hoGPkn3Pkv1BrNlQI,3rs3EOlJ8jyPpdGiQ9Mhub
4Trl5m5bSxyfYXQOjBcpqB,3rs3EOlJ8jyPpdGiQ9Mhub
3Leb3zhEB7WVm5kGGtpgc1,3rs3EOlJ8jyPpdGiQ9Mhub
5PAufYxNxMVtwvUWThzYfP,3rs3EOlJ8jyPpdGiQ9Mhub
2Bhmj4XK33InfhqKPxcJ1v,1qto4hHid1P71emI6Fd8xi
1wfxSvHq3cdzmOHZejMkci,4TCAAIMmeZXCTVlHUsicOn
6I86RF3odBlcuZA9Vfjzeq,5lwmRuXgjX8xIwlnauTZIP
0HDHY6RSHHG2ZTE0cMT4GJ,1qto4hHid1P71emI6Fd8xi
3fPMRb2gcFTZcYmR0bXnDc,3MHaV05u0io8fQbZ2XPtlC
3rIgo725niu2yb3WNx62Jt,4TCAAIMmeZXCTVlHUsicOn
5PycBIeabfvX3n9ILG7Vrv,5lwmRuXgjX8xIwlnauTZIP
19Sij07U1rhR57FoAwpVEz,1c22GXH30ijlOfXhfLz9Df
19Sij07U1rhR57FoAwpVEz,5zvRX0y0JYtGOmGJwLwyIL
217bRMES4HVbPdUe8l8ECN,1qto4hHid1P71emI6Fd8xi
252UPuQsncbBFhTrx4Ytcc,5lwmRuXgjX8xIwlnauTZIP
6bcdiJvYNX115yvbh3wASz,5lwmRuXgjX8xIwlnauTZIP
5c2DD4J9eIWYwe3O0OuVU1,3MHaV05u0io8fQbZ2XPtlC
1SaEt8dwTuLDzenUu5BqI6,1qto4hHid1P71emI6Fd8xi
6rXvMpWJbTyhSrVWye7jPE,5lwmRuXgjX8xIwlnauTZIP
61ZQIW1syVrGf0DTOTZFHg,7qG3b048QCHVRO5Pv1T5lw
61ZQIW1syVrGf0DTOTZFHg,3tJnB0s6c3oXPq1SCCavnd
42jedyDXAZydzL3OrslfUp,4TCAAIMmeZXCTVlHUsicOn
3sTVMGhTdyyLM67WyYhYMB,5lwmRuXgjX8xIwlnauTZIP
1WbXIpiGBJkCiv3hn40iPB,5lwmRuXgjX8xIwlnauTZIP
1WbXIpiGBJkCiv3hn40iPB,1i8SpTcr7yvPOmcqrbnVXY
7FrPSk0rZdCPR50pfzdzMK,5lwmRuXgjX8xIwlnauTZIP
4mDWapOAzoFsHu8TPcP2R0,72R3RMGmSmzG57R7OUaDaN
4mDWapOAzoFsHu8TPcP2R0,3PyWEKLWI0vHPmoNrIX0QE
4mDWapOAzoFsHu8TPcP2R0,4DYFVNKZ1uixa6SQTvzQwJ
7feNblkR0A56vttsAGTyzK,5lwmRuXgjX8xIwlnauTZIP
7feNblkR0A56vttsAGTyzK,3nlpTZci9O5W8RsNoNH559
092dql4r3UneFFkgDGZMz9,6FQPrGwEepUrGKbzD3Zeib
5n09CeRGwKaxizUFx7xNK9,5lwmRuXgjX8xIwlnauTZIP
6SnZ5Vj025Z3MSZWrn0K1x,4CKFvOBEsQCkAcx8gEVMbC
64zjvItFmkY8Q96tcmGQ6n,4vQV1LCGBdYAt5rIIPjSFZ
5qY7kLPCN8J4Uyg9nl0dBL,5BbKW0kObp41qCbD9EKh3e
0rm9ODa5kGf0YDVQJS5Pgu,36FQmgcaRD35fDmCUDwdVg
0rm9ODa5kGf0YDVQJS5Pgu,7pS2Jl2ZNeAfmJQSUBytsB
4lw1fG5TESwk5J845mMyz4,4TCAAIMmeZXCTVlHUsicOn
3zLZzw2t5mbsLaNQURufkB,3EVZsBWq5KqdtS6eVNHN8d
1AOnpCTCVLY7fAHvyC3VFX,4cBjJBPtvetlysjjojDLUA
06EgH8BdWW9QRrlI6ZVQhW,3MHaV05u0io8fQbZ2XPtlC
5I76YtdZkFQReVgKppRd78,1qto4hHid1P71emI6Fd8xi
6BdAwMv1YorLfkBWlE493X,5lwmRuXgjX8xIwlnauTZIP
42nYOCpzNRjdHAac6B58hJ,544EOEAr7UntfrUwmNT0ZP
42nYOCpzNRjdHAac6B58hJ,2QC0EY1efoDzBiRCoCAsDD
0CKqUgxq5RZlGwwCLnRca1,5BbKW0kObp41qCbD9EKh3e
7cOBQeZiaECiC9DANVcZ8h,1nf6gLEC45OmoJFIxU7aUT
7cOBQeZiaECiC9DANVcZ8h,5Sp1801Xz9yAvvU7gEXq2o
7My6DpBn10lju6q7bZ6hHL,4L5SLCIDWPPNGzrLraYCOS
14sspPKCM3FeYPXR5TLJae,4L5SLCIDWPPNGzrLraYCOS
1O0bPqavv3jS2NffplRMi1,4L5SLCIDWPPNGzrLraYCOS
2SfrDLUhSvCSEV0pSX6X70,4L5SLCIDWPPNGzrLraYCOS
4WVeyESDxYBmUjwhJt08sS,0RmDR7kGs0uAHOs8dfUUlV
6Ng9Utc9N8OUP7qEJjOaCO,4tLUnrSgMM7tT0zVs3wX61
2swZ0X1njeU32SNJeBKIfW,1qto4hHid1P71emI6Fd8xi
4EzRYdHmOmUB7KXz1Dq8Ny,5zvRX0y0JYtGOmGJwLwyIL
4EzRYdHmOmUB7KXz1Dq8Ny,4TCAAIMmeZXCTVlHUsicOn
5zgNoWWwn2Ats3jjFHTOFV,2fC8dVxeS2bsfIDvFj1M4V
0A2g7e4FUHJ5YJq83uyLRF,5Jzy4kcxChcbcL2Z6QQRUI
0A2g7e4FUHJ5YJq83uyLRF,12YP3RGVLp3c36Zi6lFRtR
0LoqNfnap9gcq5YRFHR0yx,72R3RMGmSmzG57R7OUaDaN
0LoqNfnap9gcq5YRFHR0yx,6FQPrGwEepUrGKbzD3Zeib
1tQRe8YzjF4SqNHgHAym85,5Jzy4kcxChcbcL2Z6QQRUI
2colCrVYpDalL5Oc0NkfaK,4TCAAIMmeZXCTVlHUsicOn
5nHpjvTs9EQoK755qThyHt,4TCAAIMmeZXCTVlHUsicOn
5nHpjvTs9EQoK755qThyHt,2K2jez7AWc6Eb7w74DSWVg
2t0QgKam1SfPNqQCfXx8ek,06TVTkMAOR935MhkjX0i2A
3xzzzL1kdD6zCwDVdq4jWg,1652mfhXA8ApJ7devxmKds
3xzzzL1kdD6zCwDVdq4jWg,0gp7iviru0HlUR7yGmiLJ7
4n82bvvKnaCSbM0pXWbR1S,5lwmRuXgjX8xIwlnauTZIP
1aISgyVne0EXOhirQ6yGjS,3X4fE5VMqUB9ByyNLzTfgv
6KHOqFiIl2zrugsFnbt1py,1qto4hHid1P71emI6Fd8xi
57MueMzyWNSTEAXwYOaubg,5BbKW0kObp41qCbD9EKh3e
5OgbhSlJrHapqL37BuKFNY,0KXinCW8kRhESKxyV01ENc
5sRMQMMZ8v3GVI7WrRw9AU,4L5SLCIDWPPNGzrLraYCOS
3bgGdPMVdN3DICROlE4dgq,7IlMSHBDyVdt32PxQ5EFmr
3Ux53Gwh9txPtWaO7AXKZQ,72R3RMGmSmzG57R7OUaDaN
301E9bwin8Gh2PCp0doIDz,5lwmRuXgjX8xIwlnauTZIP
301E9bwin8Gh2PCp0doIDz,1LKPL2O3vA3ozNsmshDg3o
2L5UvyQCFUEm4Qad6Z82xI,3TEhIeweC59okLmqFu6LWv
2L5UvyQCFUEm4Qad6Z82xI,1kUrqRqUOsCLLvBHStRYVB
42iJI9mZ2PyDkSspDHt8Bg,4L5SLCIDWPPNGzrLraYCOS
42iJI9mZ2PyDkSspDHt8Bg,01ZTRoKI6ix9aVrePmIpUq
42iJI9mZ2PyDkSspDHt8Bg,1yvCKeCl9j9aE3tKcDeS4I
42iJI9mZ2PyDkSspDHt8Bg,0A2KrxZn7MSTbEKxdEg41c
4XEXrp37kZXpQTB2r5vWbS,5lwmRuXgjX8xIwlnauTZIP
4XEXrp37kZXpQTB2r5vWbS,4RnIr0AAau1SBJMbjJ9poC
3keRScopn4JAZ5ovfudNjS,4L5SLCIDWPPNGzrLraYCOS
62jntX2NDf6wYUZ3dDA8tr,4L5SLCIDWPPNGzrLraYCOS
62jntX2NDf6wYUZ3dDA8tr,1yvCKeCl9j9aE3tKcDeS4I
62jntX2NDf6wYUZ3dDA8tr,0A2KrxZn7MSTbEKxdEg41c
62jntX2NDf6wYUZ3dDA8tr,1noUS4B84xt3nMpTIRgV8F
3l0skL62In77pHXzD4c8j8,5Jzy4kcxChcbcL2Z6QQRUI
3l0skL62In77pHXzD4c8j8,2vYCBTdt4mASclIKCmZlRs
5GaBElSZnPKdWbS3sTH8VS,3TEhIeweC59okLmqFu6LWv
3DYUg61lvBCjlPuwCkOODR,5BbKW0kObp41qCbD9EKh3e
3bbzQJ4EdLMUEfcH04Nn0q,0QXrmgPQxWkjQU0gk2W6rn
3bbzQJ4EdLMUEfcH04Nn0q,1mkFZ31jKLQcI544TIKcVN
2A4GIEyRxcxIXhziPoSRG8,5BbKW0kObp41qCbD9EKh3e
7pneWPHwlN67qfpOKZq3zI,5zvRX0y0JYtGOmGJwLwyIL
57HRNY4rEzqt3mDmMg5wKa,27PFqzZBOprbi4WXAgTyT2
5ww2BF9slyYgNOk37BlC4u,0tmwSHipWxN12fsoLcFU3B
6tFXzOTZCTZ8t62NiLjC5z,4wLXwxDeWQ8mtUIRPxGiD6
1RzNRKntEk0KiQE4NFBKmc,3MHaV05u0io8fQbZ2XPtlC
1RzNRKntEk0KiQE4NFBKmc,6Sbl0NT50roqWvy746MfVf
5PycBIeabfvX3n9ILG7Vrv,5lwmRuXgjX8xIwlnauTZIP
6cJLfIqwh0tCKRjYM3WpZ5,3MHaV05u0io8fQbZ2XPtlC
2yvjjJrWzVzA2zg4VsoEmo,3MHaV05u0io8fQbZ2XPtlC
6r46lnXFbE9fr2d3KNaGbe,5lwmRuXgjX8xIwlnauTZIP
5ww2BF9slyYgNOk37BlC4u,0tmwSHipWxN12fsoLcFU3B
0u4N6w5lBw5xMrzJitRWUo,3MHaV05u0io8fQbZ2XPtlC
2RXrX4BuyEPmmRCNzIJsYQ,1r4hJ1h58CWwUQe3MxPuau
6I86RF3odBlcuZA9Vfjzeq,5lwmRuXgjX8xIwlnauTZIP
3c7H5RL3H6jFgDTbMxGBe9,5lwmRuXgjX8xIwlnauTZIP
3c7H5RL3H6jFgDTbMxGBe9,7ltDVBr6mKbRvohxheJ9h1
6dmXZ9B5HdFAyzHeTneYBK,7ltDVBr6mKbRvohxheJ9h1
6dmXZ9B5HdFAyzHeTneYBK,1Xyo4u8uXC1ZmMpatF05PJ
6G12ZafqofSq7YtrMqUm76,0EmeFodog0BfCgMzAIvKQp
6G12ZafqofSq7YtrMqUm76,1i8SpTcr7yvPOmcqrbnVXY
0nKu6ysQjldXxABnxMu7kL,1JbemQ1fPt2YmSLjAFhPBv
22iCMlT0xYryKNnz4X5Vwn,5lwmRuXgjX8xIwlnauTZIP
0ill3qz7eiLAswHanCCoeJ,5lwmRuXgjX8xIwlnauTZIP
5xiAfKzE3mbxYbOkUZPR11,5TYxZTjIPqKM8K8NuP9woO
5xiAfKzE3mbxYbOkUZPR11,3VHAySZQPlfGlNLslzXYpN
26V1bLUk0SBYkLEwl4caPR,5DeX42pr2TilrnsUgjG8D1
26V1bLUk0SBYkLEwl4caPR,2bxxlINUlcMQQb39K7IopR
1xGPTBqgjUXy7NBKvkffjm,6Mjbr8K3MiiRMqmFIB4zWq
0Me3GyNuLOa1YTIxhJPyCn,7qG3b048QCHVRO5Pv1T5lw
0Me3GyNuLOa1YTIxhJPyCn,1DxLCyH42yaHKGK3cl5bvG
2dy3TKVDEbIeWxeIb8JWqZ,1GDbiv3spRmZ1XdM1jQbT7
2dy3TKVDEbIeWxeIb8JWqZ,5lwmRuXgjX8xIwlnauTZIP
07p0kLnvfQQ2bLujHyzSGK,3MHaV05u0io8fQbZ2XPtlC
3DGvNJcyicD4gHoVEvH86P,5lwmRuXgjX8xIwlnauTZIP
3GkctxmZmeGmW4K5Oya0Z1,3MHaV05u0io8fQbZ2XPtlC
1iLv1ieT9BZ3qsti9yTCnG,5lwmRuXgjX8xIwlnauTZIP
1iLv1ieT9BZ3qsti9yTCnG,3TVXtAsR1Inumwj472S9r4
3qaHzxjNtFU7QiEuhGx70x,5lwmRuXgjX8xIwlnauTZIP
3qaHzxjNtFU7QiEuhGx70x,31TPClRtHm23RisEBtV3X7
5kQre7o8ky5DXeEPcyaCR1,3MHaV05u0io8fQbZ2XPtlC
5kQre7o8ky5DXeEPcyaCR1,7iK8PXO48WeuP03g8YR51W
5iB0npbmkMygzGFcksUEeb,3MHaV05u0io8fQbZ2XPtlC
7HsebNHZDGj8UhWIrZaMx6,5lwmRuXgjX8xIwlnauTZIP
20yLo8tCAM1LXixAdBf3f2,3MHaV05u0io8fQbZ2XPtlC
20yLo8tCAM1LXixAdBf3f2,1SupJlEpv7RS2tPNRaHViT
20yLo8tCAM1LXixAdBf3f2,2cPqdH7XMvwaBJEVjheH8g
46HdsiK0uR26B2dY9QPzda,3MHaV05u0io8fQbZ2XPtlC
46HdsiK0uR26B2dY9QPzda,0EmeFodog0BfCgMzAIvKQp
3Q7o2zzvXj7QiSCumjBpvu,4obzFoKoKRHIphyHzJ35G3
3Q7o2zzvXj7QiSCumjBpvu,6E94QKXZv8BbO6QQJxcxLI
1WbXIpiGBJkCiv3hn40iPB,5lwmRuXgjX8xIwlnauTZIP
1WbXIpiGBJkCiv3hn40iPB,1i8SpTcr7yvPOmcqrbnVXY
06EgH8BdWW9QRrlI6ZVQhW,3MHaV05u0io8fQbZ2XPtlC
2NTMjOwveAazm5GS2wgDgw,5lwmRuXgjX8xIwlnauTZIP
5t0utbhFAKXft3KS1votgM,2tYwhzzfvvDr29BbBFcHhB
5t0utbhFAKXft3KS1votgM,3awr6bI2IAMghTMbzv4Pi6
46GsFW8AFIvi8TUDlYRlXR,3MHaV05u0io8fQbZ2XPtlC
46GsFW8AFIvi8TUDlYRlXR,1DxLCyH42yaHKGK3cl5bvG
3DKWF8is9hzp84aSxnhlag,5lwmRuXgjX8xIwlnauTZIP
3DKWF8is9hzp84aSxnhlag,0MsXN56oNCyqorqEPViWgQ
1Q8NiatGDc6YgefNwT7Jgu,23wEWD21D4TPYiJugoXmYb
1Q8NiatGDc6YgefNwT7Jgu,3MHaV05u0io8fQbZ2XPtlC
2L7Fd4XIh0uxgqYoFt1pT3,1GDbiv3spRmZ1XdM1jQbT7
2swZ0X1njeU32SNJeBKIfW,1qto4hHid1P71emI6Fd8xi
7ATdUnO61jFWIlajt6VwB6,5lwmRuXgjX8xIwlnauTZIP
7ATdUnO61jFWIlajt6VwB6,1YYp1qwJ7EAitFINQ7gOKV
3NSpi51nrX9BkWUHN08QAJ,7hIqJfRYGBWWT1Qxu6Cpd2
1L7hWEc3tVjvmbw48ShktM,7MiDcPa6UiV3In7lIM71IN
2vmfvSoZBFAt9hhRoEByLi,1qto4hHid1P71emI6Fd8xi
2vmfvSoZBFAt9hhRoEByLi,4q3ewBCX7sLwd24euuV69X
0DQd0tWurMHUAv0cMnDELH,3MHaV05u0io8fQbZ2XPtlC
3sTVMGhTdyyLM67WyYhYMB,5lwmRuXgjX8xIwlnauTZIP
3f9SWkabRYCU8jLZdEUpWD,5lwmRuXgjX8xIwlnauTZIP
3f9SWkabRYCU8jLZdEUpWD,1qto4hHid1P71emI6Fd8xi
6Y9P646HsmJtZEE2zmgHeF,5lwmRuXgjX8xIwlnauTZIP
6Y9P646HsmJtZEE2zmgHeF,6Mjbr8K3MiiRMqmFIB4zWq
4DZYmpPrr6agOFB1qQSJ8I,6BeO1KuAWBqFriL1mLHtNc
79MlVxKj43tDISSISiVHJM,1qto4hHid1P71emI6Fd8xi
6BEegAev4N2O6arBbXgtdd,3MHaV05u0io8fQbZ2XPtlC
4lWfEnlvscPPfPgejZsFKh,7MiDcPa6UiV3In7lIM71IN
4lWfEnlvscPPfPgejZsFKh,3MHaV05u0io8fQbZ2XPtlC
4CcfCDNRbtOHIcfVFALRKe,5elxYg57OGXnqXm6wZDmvm
7aqUPrDfl416W6yQj3O8lc,28gNT5KBp7IjEOQoevXf9N
7aqUPrDfl416W6yQj3O8lc,7MiDcPa6UiV3In7lIM71IN
6bcdiJvYNX115yvbh3wASz,5lwmRuXgjX8xIwlnauTZIP
28BXqWI9e4hPMyJizqOQLT,1GDbiv3spRmZ1XdM1jQbT7
2KYJkrhsEOmyUgeFPCHvkD,3MHaV05u0io8fQbZ2XPtlC
1RheGpNJYHctfZdEWIVmAj,5elxYg57OGXnqXm6wZDmvm
1RFWaEBbwIZV6ZcpuZzZC8,2qMUSKJxNaBsISPyYretDo
7FERDnffKGQKul3P32Sm37,3MHaV05u0io8fQbZ2XPtlC
2SEypzXYAHVxK31W7QhOZI,5elxYg57OGXnqXm6wZDmvm
65H6t1WQBim6q93yM8fEwn,1qto4hHid1P71emI6Fd8xi
65H6t1WQBim6q93yM8fEwn,1seU2dut8PjGSZbgrPl7by
7D7EH7MGyNHWSkqrszerI1,28gNT5KBp7IjEOQoevXf9N
7D7EH7MGyNHWSkqrszerI1,2oQX8QiMXOyuqbcZEFsZfm
1RYuxP3H45CoeYZAYWDtBf,5hdhHgpxyniooUiQVaPxQ0
1RYuxP3H45CoeYZAYWDtBf,2oT7xd9iTO2ejLsNGIMa5f
18hnXK4HWm3BxT8QijiJVO,3MHaV05u0io8fQbZ2XPtlC
2PH533J1xudlfZ5GaHAdVX,1i8SpTcr7yvPOmcqrbnVXY
2PH533J1xudlfZ5GaHAdVX,06TVTkMAOR935MhkjX0i2A
6ut8ePIEbWycmzEHXWU06p,1cUfMJtWJXfhTQvYGJQtaF
6ut8ePIEbWycmzEHXWU06p,6Mjbr8K3MiiRMqmFIB4zWq
1Gxr5RquVDikoWOruiAdPh,66U02qGDesTqZImnLSiYeE
1Gxr5RquVDikoWOruiAdPh,3MHaV05u0io8fQbZ2XPtlC
0qYKY70KUskEeVfowEkvGw,1cUfMJtWJXfhTQvYGJQtaF
2Bhmj4XK33InfhqKPxcJ1v,1qto4hHid1P71emI6Fd8xi
7uYgVgRSgqluZclLS7wpp4,1i8SpTcr7yvPOmcqrbnVXY
7uYgVgRSgqluZclLS7wpp4,5lwmRuXgjX8xIwlnauTZIP
6CWfL6EjbauSZUnFiYinkY,5elxYg57OGXnqXm6wZDmvm
5GQIxPkd4OaLECpw8ZPZFm,3MHaV05u0io8fQbZ2XPtlC
0jr6tT2vc4cIFPHb6wufG3,5lwmRuXgjX8xIwlnauTZIP
0jr6tT2vc4cIFPHb6wufG3,23zg3TcAtWQy7J6upgbUnj
1QBlf7g1RiNr2oGajY0lo6,1cUfMJtWJXfhTQvYGJQtaF
1QBlf7g1RiNr2oGajY0lo6,5EzBKoSqSIvU8uQnBP74T2
7BuHdm4lQqcyG3qTwdkxus,1wZtkThiXbVNtj6hee6dz9
7BuHdm4lQqcyG3qTwdkxus,5lwmRuXgjX8xIwlnauTZIP
2WGW3hZ9GhQ65v5KzSMH0T,5elxYg57OGXnqXm6wZDmvm
7IKHR9KFJ4Z37CjJZEAC7u,4vQV1LCGBdYAt5rIIPjSFZ
4XEXrp37kZXpQTB2r5vWbS,5lwmRuXgjX8xIwlnauTZIP
4XEXrp37kZXpQTB2r5vWbS,4RnIr0AAau1SBJMbjJ9poC
1eLiEFCEFRFsoHDL2bh8wy,5AmJYBIvICxss43P05MkU8
1eLiEFCEFRFsoHDL2bh8wy,5lwmRuXgjX8xIwlnauTZIP
17Ey9p2LVX9BWaq51t56xU,3MHaV05u0io8fQbZ2XPtlC
6dapTo2nYV7SdoyaJLpJWI,4vQV1LCGBdYAt5rIIPjSFZ
30oZjF87SHCd0CE0ttGm5U,3MHaV05u0io8fQbZ2XPtlC
0uLwWjN1KFO678WNJcZDkw,5lwmRuXgjX8xIwlnauTZIP
5ddFjrPG8NgQQ6xlOQIVd2,5TYxZTjIPqKM8K8NuP9woO
5ddFjrPG8NgQQ6xlOQIVd2,5IbUz6BcOu6IVY512oxavP
5ddFjrPG8NgQQ6xlOQIVd2,7xtnpHS34mLlxGZDVUBHSU
3IqulXvrJsKBZ1OLQgJfZk,00UMLCX51uNiBzMhQKlwyQ
3IqulXvrJsKBZ1OLQgJfZk,4L5SLCIDWPPNGzrLraYCOS
1aQhnZwIcol67maxGoB3NP,5elxYg57OGXnqXm6wZDmvm
1UF3sCkxXH4OE7ja83GRzj,7MiDcPa6UiV3In7lIM71IN
1soECbw2IFdWt5W8Rb4uG7,5lwmRuXgjX8xIwlnauTZIP
1soECbw2IFdWt5W8Rb4uG7,4vQV1LCGBdYAt5rIIPjSFZ
4dz2XW41AQTMn0bFKzaqsr,72R3RMGmSmzG57R7OUaDaN
7ql2RUmAmj36tkMUNWo7MT,6k8mwkKJKKjBILo7ypBspl
7ql2RUmAmj36tkMUNWo7MT,0L1f9i3L3fkMNENljDOsjG
02hyDMBvUTU0ATb7RS6dmg,3C6PJhao839YVg9YyV16lA
02hyDMBvUTU0ATb7RS6dmg,06TVTkMAOR935MhkjX0i2A
2UxCHjxmGN6X4oiBfWKM0c,2NpvOJUmcKkw4BEVsVbUcx
1dZe54pxTPI1XsISVTR6ns,5lwmRuXgjX8xIwlnauTZIP
1dZe54pxTPI1XsISVTR6ns,06TVTkMAOR935MhkjX0i2A
1dZe54pxTPI1XsISVTR6ns,6Mjbr8K3MiiRMqmFIB4zWq
1dZe54pxTPI1XsISVTR6ns,5rvaaWutd0gsbc2iMNo9k5
252UPuQsncbBFhTrx4Ytcc,5lwmRuXgjX8xIwlnauTZIP
27ze5t5tIDPlVits0KRbxT,1qto4hHid1P71emI6Fd8xi
4BRG6SROw2Oza2fGZfds6l,5elxYg57OGXnqXm6wZDmvm
4BRG6SROw2Oza2fGZfds6l,6Mjbr8K3MiiRMqmFIB4zWq
197PCRC6OSRsJvYCurlsdz,7esCoLcCoCK7FPa9casAH4
197PCRC6OSRsJvYCurlsdz,5lwmRuXgjX8xIwlnauTZIP
6dW8Tvo71KmXb2xOtsdyPF,5elxYg57OGXnqXm6wZDmvm
4EbAftNM732UGLF8gmIIsX,5lwmRuXgjX8xIwlnauTZIP
4EbAftNM732UGLF8gmIIsX,3wxFXeuHQEq4NubZunCIMe
66E9D8ihbcTs0qr98oVobO,0tJDMMp9vT1q6zrPih0yFQ
4NUaZtcR3QDhq2dMweiGtd,1qto4hHid1P71emI6Fd8xi
0Sc5GTHUScR47mrhpoFK8i,3MHaV05u0io8fQbZ2XPtlC
0Sc5GTHUScR47mrhpoFK8i,4wLXwxDeWQ8mtUIRPxGiD6
42P3wMiPfXQM93TYZotuPQ,7MiDcPa6UiV3In7lIM71IN
7cSJL1KpljCNpfLbGkBvvi,69UypehHabb68utzfjAVlV
7cSJL1KpljCNpfLbGkBvvi,7MiDcPa6UiV3In7lIM71IN
217bRMES4HVbPdUe8l8ECN,1qto4hHid1P71emI6Fd8xi
2AOeSGLiRxHzWR1wLqq6MF,5elxYg57OGXnqXm6wZDmvm
3756GphlCRBe0fM5Mfj7uV,4vQV1LCGBdYAt5rIIPjSFZ
6efixNNyv7919qVadwkqTp,1cUfMJtWJXfhTQvYGJQtaF
3tv697PZNnaQN0Mn2zGhS5,7MiDcPa6UiV3In7lIM71IN
5anRovfNkeo83bshruaWX9,1GDbiv3spRmZ1XdM1jQbT7
5anRovfNkeo83bshruaWX9,69UypehHabb68utzfjAVlV
3njDbyJILSgFmUkvztIw4h,4vQV1LCGBdYAt5rIIPjSFZ
1wfxSvHq3cdzmOHZejMkci,4TCAAIMmeZXCTVlHUsicOn
6G4U9avyBNEfP0fAIduev3,1qto4hHid1P71emI6Fd8xi
6G4U9avyBNEfP0fAIduev3,33ScadVnbm2X8kkUqOkC6Z
2MioxSroS0g1mi24LLfcnq,1qto4hHid1P71emI6Fd8xi
2kcc5humLS6PKOI9rwvXex,5lwmRuXgjX8xIwlnauTZIP
2kcc5humLS6PKOI9rwvXex,1YYp1qwJ7EAitFINQ7gOKV
4Toh8quWdvfkOAYIPXzWAe,3MHaV05u0io8fQbZ2XPtlC
0wDEs6WvqDHq4XJZC0dHhO,3rs3EOlJ8jyPpdGiQ9Mhub
0ERbK7qVqveCaBWIiYCrl3,5lwmRuXgjX8xIwlnauTZIP
0ERbK7qVqveCaBWIiYCrl3,4VMYDCV2IEDYJArk749S6m
0ERbK7qVqveCaBWIiYCrl3,1SupJlEpv7RS2tPNRaHViT
0gRhkm9FcApM4qbI3PLajz,5elxYg57OGXnqXm6wZDmvm
2XDa7vfcZnxbSVtwDm0AKK,3MHaV05u0io8fQbZ2XPtlC
3zVibdZHsVH05p5Crux6xX,5lwmRuXgjX8xIwlnauTZIP
3zVibdZHsVH05p5Crux6xX,5rvaaWutd0gsbc2iMNo9k5
1ePEbbeWx3scydfir7HBcq,3rs3EOlJ8jyPpdGiQ9Mhub
5HXMo0UmeCdK9c8uDm9KKz,3MHaV05u0io8fQbZ2XPtlC
1SaEt8dwTuLDzenUu5BqI6,1qto4hHid1P71emI6Fd8xi
7vw8B6h6ahgThL1thw7IDP,6BeO1KuAWBqFriL1mLHtNc
709hAukJxapqTU9VhsiQm0,1qto4hHid1P71emI6Fd8xi
1Dn8Kkt9ZPOmULlsAfN7Kc,3MHaV05u0io8fQbZ2XPtlC
3f5lA8nnc4YYF1qf78WpHw,2R21vXR83lH98kGeO99Y66
3f5lA8nnc4YYF1qf78WpHw,5lwmRuXgjX8xIwlnauTZIP
1h9P5WJwyvK8OB7O2YiXgp,1i8SpTcr7yvPOmcqrbnVXY
1h9P5WJwyvK8OB7O2YiXgp,5lwmRuXgjX8xIwlnauTZIP
4yh78gqOtEZftAGtLyeLOk,3MHaV05u0io8fQbZ2XPtlC
4yh78gqOtEZftAGtLyeLOk,0XIKGBo9PnK1ApI5tZA60d
1jKs510R9wm76lF6OmPxI2,3MHaV05u0io8fQbZ2XPtlC
